1695150213.3839388,down,67,0.16031138600010308,0.093999863
1695150213.533475,down,67,0.1493545430021186,0.08299994499999999
1695150213.7011971,down,67,0.16757702099857852,0.098999977
1695150213.8613417,down,67,0.15993881900067208,0.09299993499999999
1695150214.039389,down,67,0.17789461400025175,0.111999989
1695150214.2036042,down,67,0.1640659169970604,0.095999956
1695150214.3637109,down,67,0.15995737499906681,0.09299993499999999
1695150214.5368838,down,67,0.17302708299757796,0.103999853
1695150214.7153196,down,67,0.17829034099850105,0.10800003999999999
1695150214.9196484,down,67,0.2041810560003796,0.13699984599999998
1695150215.0877407,down,67,0.16794505099824164,0.098999977
1695150215.292828,down,67,0.20489416499913204,0.10899996799999999
1695150215.4583979,down,67,0.16541537800003425,0.098999977
1695150215.6011045,down,67,0.14256034699792508,0.074999809
1695150215.763644,down,67,0.1623931750000338,0.090999842
1695150215.9308696,down,67,0.16705201199874864,0.098999739
1695150216.090883,down,67,0.15964640799938934,0.085999727
1695150216.248718,down,67,0.15765925899904687,0.083999872
1695150216.4014788,down,67,0.15261258000100497,0.087000132
1695150216.5544484,down,67,0.15282307300003595,0.087000132
1695150216.749396,down,67,0.19480439000108163,0.127999783
1695150217.0614328,down,100000,0.3109280149983533,0.07200002700000001
1695150217.3012173,down,100000,0.23956041500059655,0.11500001
1695150217.5157065,down,100000,0.21423615399908158,0.099999905
1695150217.7200277,down,100000,0.20414836599957198,0.089999914
1695150217.9275053,down,100000,0.2072454419976566,0.090999842
1695150218.1518762,down,100000,0.22418625600039377,0.098999977
1695150218.359494,down,100000,0.20743902899994282,0.091999769
1695150218.5716636,down,100000,0.21188180399985868,0.083999872
1695150218.7636638,down,100000,0.1918225049994362,0.07799983
1695150219.0244424,down,100000,0.26060341099946527,0.139999866
1695150219.2396066,down,100000,0.21492864199899486,0.09800005
1695150219.4320173,down,100000,0.19222883299880777,0.07500004800000001
1695150219.7979522,up,100000,0.365610751996428,0.29399991
1695150219.945548,up,100000,0.14745217499876162,0.07800006899999999
1695150220.0991197,up,100000,0.15341972100213752,0.08199977900000001
1695150220.24241,up,100000,0.14302390400189324,0.074999809
1695150220.343692,up,100000,0.10111257300013676,0.027999878
1695150220.489737,up,100000,0.14590217899967683,0.07500004800000001
1695150220.636868,up,100000,0.14698992099874886,0.07599997500000001
1695150220.7916424,up,100000,0.15463277299932088,0.08499979999999999
1695150220.9446063,up,100000,0.15280326799984323,0.08299994499999999
1695150221.0869656,up,100000,0.1421926570001233,0.073999882
1695150221.577866,down,1000000,0.49059767200014903,0.112999916
1695150222.2251024,down,1000000,0.6468309779993433,0.10800027799999999
1695150222.9921834,down,1000000,0.7666790889998083,0.095999956
1695150223.6996424,down,1000000,0.7072000919979473,0.084000111
1695150224.4117665,down,1000000,0.7119144550015335,0.088999987
1695150225.0825658,down,1000000,0.6705986310007575,0.137000084
1695150225.7480047,down,1000000,0.6652363100001821,0.10899996799999999
1695150226.3286805,down,1000000,0.5804730800009565,0.100999832
1695150226.908101,down,1000000,0.5792259699992428,0.10199999800000001
1695150227.5605373,down,1000000,0.6521938959995168,0.094000101
1695150227.7814515,up,1000000,0.22058760599975358,0.149999857
1695150227.9888797,up,1000000,0.20728770800269558,0.14000010499999999
1695150228.1805863,up,1000000,0.19156231799934176,0.124000072
1695150228.3637097,up,1000000,0.1829460930021014,0.11500001
1695150228.5448713,up,1000000,0.18101806200138526,0.10800003999999999
1695150228.7480881,up,1000000,0.20307357400088222,0.132999897
1695150228.931655,up,1000000,0.1833701600007771,0.11500001
1695150229.1281927,up,1000000,0.1963924350020534,0.127000093
1695150230.123521,up,10000000,0.9950416159990709,0.9139997959999999
1695150231.089947,up,10000000,0.9650371329989866,0.8849999900000001
1695150232.041668,up,10000000,0.951577408999583,0.881999969
1695150233.3503256,up,10000000,1.308482806001848,1.237999916
1695150235.878085,up,10000000,2.527549252998142,2.44900012
1695150242.3579187,up,10000000,6.4796785969992925,6.4109997750000005
1695150252.2610414,up,25000000,9.902923908997764,9.790999889
1695150259.092037,up,25000000,6.827013689002342,6.743000030999999
1695150264.4484506,up,25000000,5.356257950999861,5.286000013
1695150267.5820494,up,25000000,3.1334169789988664,3.0580000879999996
